,Time Stamp,Region,Risk-Score,Risk-Level,Daily New Cases,Rolling Risk-Score,RS Diff,Trend
8999,2020-05-20,CASTAIC,0.8533334756372318,1,3.0,8.621641590969325,-0.015434962366867921,Neutral
9000,2020-05-21,CASTAIC,2.414427051640613,3,4.0,8.472726608393804,-0.14891498257552094,Down
9001,2020-05-22,CASTAIC,3.7409751884849864,3,5.0,7.93685357078916,-0.5358730376046443,Down
9002,2020-05-23,CASTAIC,5.176098215610963,3,9.0,6.823336266355704,-1.113517304433456,Down
9003,2020-05-24,CASTAIC,8.165826726247523,3,2.0,5.335523491382085,-1.4878127749736194,Down
9004,2020-05-25,CASTAIC,14.823515299041588,3,13.0,4.142466277298049,-1.1930572140840354,Down
9005,2020-05-26,CASTAIC,26.121127374452172,3,5.0,4.078129690711545,-0.06433658658650376,Neutral
9006,2020-05-27,CASTAIC,39.289663197660744,3,1.0,5.588053696043103,1.5099240053315572,Up
9007,2020-05-28,CASTAIC,48.844951194678316,3,18.0,8.301662095747453,2.7136083997043503,Up
9008,2020-05-29,CASTAIC,49.405799697022196,3,102.0,11.04642874558202,2.744766649834567,Up
9009,2020-05-30,CASTAIC,41.20148262294217,3,130.0,13.33540000241214,2.28897125683012,Up
9010,2020-05-31,CASTAIC,29.985578400285434,3,70.0,15.001265469094664,1.6658654666825239,Up
9011,2020-06-01,CASTAIC,23.186242001768075,3,51.0,16.289390024748442,1.2881245556537788,Up
9012,2020-06-02,CASTAIC,24.01543616441653,3,62.0,17.623580922771584,1.3341908980231416,Up
9013,2020-06-03,CASTAIC,29.164363722884307,3,66.0,19.243823351820716,1.6202424290491315,Up
9014,2020-06-04,CASTAIC,33.01843106280388,3,109.0,21.078180633087598,1.8343572812668825,Up
9015,2020-06-05,CASTAIC,33.050964557200196,3,115.0,22.91434533070983,1.8361646976222303,Up
9016,2020-06-06,CASTAIC,32.33695354232422,3,86.0,24.710842749727842,1.7964974190180136,Up
9017,2020-06-07,CASTAIC,35.7770745644865,3,95.0,26.651050587997247,1.940207838269405,Up
9018,2020-06-08,CASTAIC,43.99607709323264,3,13.0,28.961142256974583,2.3100916689773356,Up
9019,2020-06-09,CASTAIC,50.06921689763504,3,66.0,31.534933463038474,2.5737912060638912,Up
9020,2020-06-10,CASTAIC,44.40737362039235,3,117.0,33.714448763304105,2.1795153002656313,Up
9021,2020-06-11,CASTAIC,23.73378190152138,3,222.0,34.57933516193044,0.8648863986263322,Up
9022,2020-06-12,CASTAIC,0.0,0,57.0,33.7558065342059,-0.8235286277245351,Down
9023,2020-06-13,CASTAIC,0.0,0,19.0,32.30463279118079,-1.451173743025116,Down
9024,2020-06-14,CASTAIC,0.0,0,-1.0,30.12187372464408,-2.1827590665367076,Down
9025,2020-06-15,CASTAIC,0.0,0,-4.0,27.40826532493973,-2.7136083997043485,Down
9026,2020-06-16,CASTAIC,0.0,0,6.0,24.663498675105163,-2.744766649834567,Down
9027,2020-06-17,CASTAIC,0.0,0,3.0,22.37452741827504,-2.2889712568301235,Down
9028,2020-06-18,CASTAIC,0.0,0,0.0,20.708661951592518,-1.6658654666825221,Down
9029,2020-06-19,CASTAIC,0.0,0,3.0,19.420537395938737,-1.2881245556537806,Down
9030,2020-06-20,CASTAIC,1.449863603539801,2,2.0,18.166894475890032,-1.253642920048705,Down
9031,2020-06-21,CASTAIC,3.778415537363818,3,2.0,16.75656402113889,-1.4103304547511435,Down
9032,2020-06-22,CASTAIC,6.98307764132887,3,0.0,15.310155497723612,-1.4464085234152773,Down
9033,2020-06-23,CASTAIC,9.541170525717675,3,3.0,14.004055829307918,-1.306099668415694,Down
9034,2020-06-24,CASTAIC,9.723111982917665,3,0.0,12.747731298229775,-1.2563245310781426,Down
9035,2020-06-25,CASTAIC,6.984102440589092,3,38.0,11.14812173579103,-1.5996095624387454,Down
9036,2020-06-26,CASTAIC,2.384879381828766,3,2.0,8.836388529601926,-2.3117332061891034,Down
9037,2020-06-27,CASTAIC,0.0,0,3.0,6.054765368622201,-2.7816231609797253,Down
9038,2020-06-28,CASTAIC,0.0,0,4.0,3.5876890563781814,-2.4670763122440196,Down
9039,2020-06-29,CASTAIC,0.0,0,5.0,2.2691456174047713,-1.31854343897341,Down
9040,2020-06-30,CASTAIC,0.0,0,6.0,2.2691456174047713,0.0,Neutral
9041,2020-07-01,CASTAIC,0.0,0,-1.0,2.2691456174047713,0.0,Neutral
9042,2020-07-02,CASTAIC,0.0,0,1.0,2.2691456174047713,0.0,Neutral
9043,2020-07-03,CASTAIC,0.4535314153661678,1,2.0,2.294341807147336,0.025196189742564545,Neutral
9044,2020-07-04,CASTAIC,1.1039130145936944,2,2.0,2.3556703079580967,0.06132850081076091,Neutral
9045,2020-07-05,CASTAIC,1.7148324296664732,2,0.0,2.450938776272901,0.09526846831480418,Neutral
9046,2020-07-06,CASTAIC,1.9730784664397358,2,3.0,2.560554246630664,0.1096154703577632,Up
9047,2020-07-07,CASTAIC,1.7566128610545613,2,6.0,2.6581438500225842,0.09758960339192013,Neutral
9048,2020-07-08,CASTAIC,1.1789120090736278,2,5.0,2.643090983663352,-0.015052866359232198,Neutral
9049,2020-07-09,CASTAIC,0.5186853417306616,1,3.0,2.461994861683732,-0.18109612197961988,Down
9050,2020-07-10,CASTAIC,0.08100150860646246,0,3.0,2.078546187643598,-0.38344867404013394,Down
9051,2020-07-11,CASTAIC,0.033406324676819935,0,1.0,1.5503370653635509,-0.5282091222800473,Down
9052,2020-07-12,CASTAIC,0.3445916156565935,1,2.0,1.0293081560712691,-0.5210289092922817,Down
9053,2020-07-13,CASTAIC,0.8311296521220848,1,2.0,0.6874763344897685,-0.3418318215815006,Down
9054,2020-07-14,CASTAIC,1.2071854490567648,2,1.0,0.6220488937802129,-0.06542744070955564,Neutral
9055,2020-07-15,CASTAIC,1.2665432830940786,2,3.0,0.6924124095076617,0.07036351572744881,Neutral
9056,2020-07-16,CASTAIC,0.9709261879908692,1,5.0,0.7463527532849322,0.05394034377727053,Neutral
9057,2020-07-17,CASTAIC,0.5154877939333661,1,3.0,0.774990964059008,0.0286382107740758,Neutral
9058,2020-07-18,CASTAIC,0.2000781222258814,1,1.0,0.7861064152937792,0.011115451234771201,Neutral
9059,2020-07-19,CASTAIC,0.2057099753277654,1,1.0,0.7975347472564329,0.011428331962653693,Neutral
9060,2020-07-20,CASTAIC,0.4951096364312591,1,1.0,0.8250408381692806,0.027506090912847725,Neutral
9061,2020-07-21,CASTAIC,0.858893798748338,1,3.0,0.8475609705794012,0.02252013241012052,Neutral
9062,2020-07-22,CASTAIC,1.0659611627631589,2,1.0,0.8454525343665937,-0.0021084362128074297,Neutral
9063,2020-07-23,CASTAIC,1.0342377928607325,2,2.0,0.8076417212107193,-0.03781081315587442,Neutral
9064,2020-07-24,CASTAIC,0.8304156866408745,1,4.0,0.744160455666338,-0.06348126554438127,Neutral
9065,2020-07-25,CASTAIC,0.5918463633463986,1,2.0,0.6794512057936624,-0.06470924987267568,Neutral
9066,2020-07-26,CASTAIC,0.4423009673908792,1,2.0,0.6385283701446208,-0.040922835649041533,Neutral
9067,2020-07-27,CASTAIC,0.3691949325315328,1,1.0,0.6302233474113359,-0.008305022733284928,Neutral
9068,2020-07-28,CASTAIC,0.2868572034073627,1,2.0,0.6416597749002748,0.011436427488938916,Neutral
9069,2020-07-29,CASTAIC,0.14204304962896794,1,3.0,0.6476951485087276,0.006035373608452743,Neutral
9070,2020-07-30,CASTAIC,0.0,0,1.0,0.628551169861139,-0.019143978647588544,Neutral
9071,2020-07-31,CASTAIC,0.0,0,2.0,0.582377300298801,-0.046173869562338044,Neutral
9072,2020-08-01,CASTAIC,0.2615090648123089,1,-1.0,0.5298397233963312,-0.05253757690246974,Neutral
9073,2020-08-02,CASTAIC,0.7117252614484391,1,0.0,0.4990164999715735,-0.03082322342475774,Neutral
9074,2020-08-03,CASTAIC,1.0954956016826602,2,0.0,0.5059370229544508,0.006920522982877264,Neutral
9075,2020-08-04,CASTAIC,1.153403402385918,2,4.0,0.5413767789795926,0.03543975602514182,Neutral
9076,2020-08-05,CASTAIC,0.8805754550518793,1,3.0,0.5791821863588146,0.037805407379222,Neutral
9077,2020-08-06,CASTAIC,0.4671662308772254,1,1.0,0.5937075338893402,0.01452534753052559,Neutral
9078,2020-08-07,CASTAIC,0.16615968211864904,1,1.0,0.5754325364275285,-0.018274997461811715,Neutral
9079,2020-08-08,CASTAIC,0.14411472069866074,1,2.0,0.5357225876469908,-0.039709948780537685,Neutral
9080,2020-08-09,CASTAIC,0.3838076512732616,1,1.0,0.49782517034199647,-0.037897417304994296,Neutral
9081,2020-08-10,CASTAIC,0.7168191308765306,1,1.0,0.48019080023176297,-0.0176343701102335,Neutral
9082,2020-08-11,CASTAIC,0.9268032773931344,1,-1.0,0.4855456663846663,0.005354866152903315,Neutral
9083,2020-08-12,CASTAIC,0.8665170788121541,1,4.0,0.5008051505772083,0.015259484192542028,Neutral
9084,2020-08-13,CASTAIC,0.5283794677089722,1,0.0,0.5055872894837691,0.004782138906560762,Neutral
9085,2020-08-14,CASTAIC,0.1003663630373473,1,2.0,0.49065236895631426,-0.01493492052745482,Neutral
9086,2020-08-15,CASTAIC,0.0,0,1.0,0.4747158576559052,-0.015936511300409073,Neutral
9087,2020-08-16,CASTAIC,0.0,0,0.0,0.4668245771209625,-0.007891280534942702,Neutral
9088,2020-08-17,CASTAIC,0.17280605195280924,1,0.0,0.476424913340563,0.009600336219600547,Neutral
9089,2020-08-18,CASTAIC,0.6939543909804419,1,3.0,0.5149779350616988,0.03855302172113573,Neutral
9090,2020-08-19,CASTAIC,1.1748276966793834,2,-2.0,0.5657178590543139,0.05073992399261518,Neutral
9091,2020-08-20,CASTAIC,1.4214668826044303,2,1.0,0.6051479491185358,0.03943009006422182,Neutral
9092,2020-08-21,CASTAIC,1.3483058221379811,2,4.0,0.6191929613660535,0.014045012247517752,Neutral
9093,2020-08-22,CASTAIC,1.04471082342985,2,3.0,0.6131544847573831,-0.006038476608670407,Neutral
9094,2020-08-23,CASTAIC,0.74404513770836,1,3.0,0.6055694671271876,-0.007585017630195479,Neutral
9095,2020-08-24,CASTAIC,0.621444351680926,1,1.0,0.6141404738385043,0.00857100671131672,Neutral
9096,2020-08-25,CASTAIC,0.7161208965517099,1,1.0,0.6446938746403411,0.030553400801836772,Neutral
9097,2020-08-26,CASTAIC,0.8689991456367863,1,2.0,0.6849652315813481,0.04027135694100703,Neutral
9098,2020-08-27,CASTAIC,0.8984685947034738,1,4.0,0.7135575062163598,0.028592274635011683,Neutral
9099,2020-08-28,CASTAIC,0.7310458005846492,1,2.0,0.7143478767556998,0.0007903705393399463,Neutral
9100,2020-08-29,CASTAIC,0.4374967663487285,1,2.0,0.6871641816976772,-0.02718369505802254,Neutral
9101,2020-08-30,CASTAIC,0.2021670879894095,1,3.0,0.6502558488741914,-0.03690833282348582,Neutral
9102,2020-08-31,CASTAIC,0.1543844963328086,1,0.0,0.6294783504644046,-0.02077749840978682,Neutral
9103,2020-09-01,CASTAIC,0.3358415152114064,1,1.0,0.6425603033629634,0.013081952898558846,Neutral
9104,2020-09-02,CASTAIC,0.5851065062468098,1,1.0,0.6750662203766751,0.03250591701371164,Neutral
9105,2020-09-03,CASTAIC,0.6948894009749299,1,1.0,0.7136711870975045,0.03860496672082947,Neutral
9106,2020-09-04,CASTAIC,0.5541229590096198,1,4.0,0.7348554597117718,0.021184272614267252,Neutral
9107,2020-09-05,CASTAIC,0.21494581567331728,1,0.0,0.7082438721947093,-0.026611587517062496,Neutral
9108,2020-09-06,CASTAIC,0.0,0,1.0,0.6429756668236324,-0.06526820537107692,Neutral
9109,2020-09-07,CASTAIC,0.0,0,0.0,0.5640052844567196,-0.07897038236691278,Neutral
9110,2020-09-08,CASTAIC,0.0,0,0.0,0.489099405449054,-0.0749058790076656,Neutral
9111,2020-03-19,COVINA,0.24619031276580186,1,,0.24619031276580186,,
9112,2020-03-20,COVINA,0.2838329018836068,1,0.0,0.26501160732470436,0.018821294558902496,Neutral
9113,2020-03-21,COVINA,0.3000956033477781,1,0.0,0.27670627266572895,0.01169466534102459,Neutral
9114,2020-03-22,COVINA,0.33812485677142284,1,0.0,0.2920609186921524,0.015354646026423446,Neutral
9115,2020-03-23,COVINA,0.4390337315024943,1,0.0,0.3214554812542208,0.029394562562068405,Neutral
9116,2020-03-24,COVINA,0.5681291081735153,1,2.0,0.3625677524074365,0.041112271153215696,Neutral
9117,2020-03-25,COVINA,0.6361646102512818,1,0.0,0.40165301781370016,0.03908526540626367,Neutral
9118,2020-03-26,COVINA,0.5740320234281032,1,1.0,0.42320039351550054,0.021547375701800375,Neutral
9119,2020-03-27,COVINA,0.38553436768431626,1,-1.0,0.4190152795342578,-0.004185113981242716,Neutral
9120,2020-03-28,COVINA,0.1590144360615202,1,0.0,0.3930151951869841,-0.026000084347273744,Neutral
9121,2020-03-29,COVINA,0.0,0,3.0,0.3572865410790764,-0.035728654107907654,Neutral
9122,2020-03-30,COVINA,0.0,0,2.0,0.3275126626558201,-0.02977387842325635,Neutral
9123,2020-03-31,COVINA,0.026206937127357676,0,-1.0,0.30433529915363067,-0.023177363502189408,Neutral
9124,2020-04-01,COVINA,0.2832451848092496,1,2.0,0.30282886241474627,-0.001506436738884398,Neutral
9125,2020-04-02,COVINA,0.6538159394655102,1,8.0,0.32622800088479725,0.023399138470050984,Neutral
9126,2020-04-03,COVINA,1.0010679779191394,2,0.0,0.3684054994494436,0.042177498564646365,Neutral
9127,2020-04-04,COVINA,1.2270522085505984,2,6.0,0.41891412939657036,0.05050862994712674,Neutral
9128,2020-04-05,COVINA,1.324887938916938,2,5.0,0.4692460077032574,0.05033187830668706,Neutral
9129,2020-04-06,COVINA,1.4721833576308183,2,11.0,0.5373567324179807,0.06811072471472324,Neutral
9130,2020-04-07,COVINA,1.8380604581805884,2,2.0,0.623702707767813,0.08634597534983235,Neutral
9131,2020-04-08,COVINA,2.403579736042673,3,4.0,0.7405629373619739,0.11686022959416087,Up
9132,2020-04-09,COVINA,2.910025272210234,3,5.0,0.8834462937752411,0.14288335641326722,Up
9133,2020-04-10,COVINA,2.981490677204457,3,3.0,1.0246939018697945,0.1412476080945534,Up
9134,2020-04-11,COVINA,2.54157701783518,3,4.0,1.134329896850998,0.10963599498120358,Up
9135,2020-04-12,COVINA,1.7713437118881048,2,5.0,1.1973954024974882,0.06306550564649016,Neutral
9136,2020-04-13,COVINA,1.0593970709764462,2,5.0,1.224360127361285,0.026964724863796752,Neutral
9137,2020-04-14,COVINA,0.6865428370885757,1,6.0,1.2410828201059663,0.0167226927446813,Neutral
9138,2020-04-15,COVINA,0.6393899939454941,1,3.0,1.2677703510995204,0.026687530993554143,Neutral
9139,2020-04-16,COVINA,0.8551484109841164,1,1.0,1.3152785961541935,0.047508245054673104,Neutral
9140,2020-04-17,COVINA,1.2604233409517829,2,2.0,1.3853021150959592,0.07002351894176573,Neutral
9141,2020-04-18,COVINA,1.893319101665553,2,1.0,1.4890305686814145,0.10372845358545524,Up
9142,2020-04-19,COVINA,2.685907242826008,3,1.0,1.62251179412679,0.13348122544537544,Up
9143,2020-04-20,COVINA,3.3751315513673856,3,6.0,1.7736959947880055,0.15118420066121563,Up
9144,2020-04-21,COVINA,3.6764806195270463,3,6.0,1.9223300304328892,0.14863403564488364,Up
9145,2020-04-22,COVINA,3.4809933755506437,3,8.0,2.047548984155114,0.12521895372222502,Up
9146,2020-04-23,COVINA,2.952839876952105,3,8.0,2.1379907584904014,0.09044177433528722,Neutral
9147,2020-04-24,COVINA,2.4176892951427345,3,3.0,2.190518866129952,0.052528107639550736,Neutral
9148,2020-04-25,COVINA,2.0346995820734533,3,2.0,2.201443261901778,0.01092439577182569,Neutral
9149,2020-04-26,COVINA,1.7466377233248138,2,2.0,2.1649464834174528,-0.03649677848432509,Neutral
9150,2020-04-27,COVINA,1.4666198663881007,2,2.0,2.084757294205112,-0.08018918921234075,Neutral
9151,2020-04-28,COVINA,1.1472567440896566,2,0.0,1.9828554090320678,-0.10190188517304422,Down
9152,2020-04-29,COVINA,0.9144467802752434,1,6.0,1.8924592847231823,-0.09039612430888555,Neutral
9153,2020-04-30,COVINA,0.7974536355707761,1,5.0,1.8383542804833306,-0.05410500423985165,Neutral
9154,2020-05-01,COVINA,0.7767903309939326,1,3.0,1.8226539060398577,-0.015700374443472942,Neutral
9155,2020-05-02,COVINA,0.8260925884256575,1,0.0,1.830406670003029,0.007752763963171372,Neutral
9156,2020-05-03,COVINA,0.935315534983546,1,0.0,1.8468469778384764,0.016440307835447365,Neutral
9157,2020-05-04,COVINA,1.1955625917151491,2,11.0,1.8657588767679785,0.01891189892950207,Neutral
9158,2020-05-05,COVINA,1.5257181316812305,2,2.0,1.8804974762529478,0.014738599484969361,Neutral
9159,2020-05-06,COVINA,1.7635520317359636,2,6.0,1.8732881945901927,-0.00720928166275514,Neutral
9160,2020-05-07,COVINA,1.7821205652319088,2,4.0,1.823077823612743,-0.050210370977449736,Neutral
9161,2020-05-08,COVINA,1.6497581374752597,2,4.0,1.7272237450631804,-0.09585407854956252,Neutral
9162,2020-05-09,COVINA,1.622439512743864,2,5.0,1.6131103502418922,-0.11411339482128824,Down
9163,2020-05-10,COVINA,1.8541142599274076,2,1.0,1.5227281771517125,-0.09038217309017971,Neutral
9164,2020-05-11,COVINA,2.225289686846078,3,3.0,1.4823087221458222,-0.04041945500589028,Neutral
9165,2020-05-12,COVINA,2.381291914977393,3,6.0,1.48028664546997,-0.0020220766758523023,Neutral
9166,2020-05-13,COVINA,2.1406112409584286,3,6.0,1.4861706265191352,0.005883981049165321,Neutral
9167,2020-05-14,COVINA,1.6969934765790438,2,5.0,1.4834126128110368,-0.0027580137080984723,Neutral
9168,2020-05-15,COVINA,1.6300030085985533,2,1.0,1.492489454044951,0.009076841233914168,Neutral
9169,2020-05-16,COVINA,2.423772269783288,3,6.0,1.5634069832501527,0.07091752920520178,Neutral
9170,2020-05-17,COVINA,3.948415704464027,3,7.0,1.7319608123717518,0.1685538291215991,Up
9171,2020-05-18,COVINA,5.524106974826224,3,2.0,1.99455266455261,0.2625918521808581,Up
9172,2020-05-19,COVINA,6.260397130054313,3,9.0,2.2991974867226315,0.30464482217002153,Up
9173,2020-05-20,COVINA,5.8352611985394685,3,7.0,2.577484631728954,0.2782871450063227,Up
9174,2020-05-21,COVINA,4.712435978404974,3,6.0,2.787324656363478,0.209840024634524,Up
9175,2020-05-22,COVINA,3.658417097001309,3,3.0,2.9241499066571537,0.13682525029367554,Up
9176,2020-05-23,COVINA,3.350990934544451,3,4.0,3.0255539512606657,0.10140404460351204,Up
9177,2020-05-24,COVINA,3.813985477601348,3,2.0,3.1394669204754093,0.11391296921474359,Up
9178,2020-05-25,COVINA,4.696627944355977,3,3.0,3.301383997093413,0.1619170766180038,Up
9179,2020-05-26,COVINA,5.653935689648304,3,15.0,3.5238383055474714,0.22245430845405822,Up
9180,2020-05-27,COVINA,6.150370710789621,3,1.0,3.775390038772235,0.25155173322476365,Up
9181,2020-05-28,COVINA,5.933812545278144,3,4.0,4.002039943513942,0.22664990474170743,Up
9182,2020-05-29,COVINA,4.953087923346865,3,7.0,4.153584289986209,0.15154434647226633,Up
9183,2020-05-30,COVINA,3.8330227412344415,3,9.0,4.234236002556044,0.08065171256983561,Neutral
9184,2020-05-31,COVINA,3.479728793424409,3,11.0,4.308631422137488,0.07439541958144336,Neutral
9185,2020-06-01,COVINA,4.32573683269212,3,4.0,4.454672719699325,0.1460412975618377,Up
9186,2020-06-02,COVINA,5.7368374475971535,3,3.0,4.682830188532581,0.22815746883325527,Up
9187,2020-06-03,COVINA,6.34018932843471,3,7.0,4.900408914013216,0.21757872548063517,Up
9188,2020-06-04,COVINA,5.355392418668671,3,10.0,4.978574287024585,0.07816537301136872,Neutral
9189,2020-06-05,COVINA,3.092358919255333,3,10.0,4.843477172826201,-0.13509711419838322,Down
9190,2020-06-06,COVINA,1.0483416794919609,2,6.0,4.553918536683849,-0.28955863614235255,Down
9191,2020-06-07,COVINA,0.4452776062267907,1,8.0,4.254475003777589,-0.2994435329062597,Down
9192,2020-06-08,COVINA,1.5972098953669325,2,7.0,4.0814068880532535,-0.17306811572433567,Down
9193,2020-06-09,COVINA,3.8633192328805737,3,2.0,4.0927903400465455,0.011383451993292049,Neutral
9194,2020-06-10,COVINA,5.89419606994443,3,6.0,4.234079514235433,0.14128917418888776,Up
9195,2020-06-11,COVINA,6.80747112926496,3,11.0,4.400384272661189,0.16630475842575532,Up
9196,2020-06-12,COVINA,6.317497361450392,3,10.0,4.490432573610878,0.09004830094968952,Neutral
9197,2020-06-13,COVINA,4.983046641532191,3,10.0,4.453160959826651,-0.0372716137842275,Neutral
9198,2020-06-14,COVINA,3.927944552884684,3,6.0,4.329692839943043,-0.12346811988360784,Down
9199,2020-06-15,COVINA,3.9503426551789746,3,10.0,4.219500068270866,-0.11019277167217645,Down
9200,2020-06-16,COVINA,5.305293913377044,3,10.0,4.239067067716987,0.019566999446120725,Neutral
9201,2020-06-17,COVINA,7.574200267812692,3,15.0,4.446910263638,0.2078431959210132,Up
9202,2020-06-18,COVINA,9.933882574424064,3,3.0,4.805474362582426,0.3585640989444254,Up
9203,2020-06-19,COVINA,11.780195500171885,3,11.0,5.21961095522019,0.4141365926377647,Up
9204,2020-06-20,COVINA,12.780796803881204,3,15.0,5.610942030569304,0.3913310753491137,Up
9205,2020-06-21,COVINA,12.926602827201114,3,13.0,5.976853891611882,0.3659118610425782,Up
9206,2020-06-22,COVINA,12.613492290150573,3,25.0,6.380081662249766,0.4032277706378835,Up
9207,2020-06-23,COVINA,12.214947858948047,3,25.0,6.886892158899361,0.506810496649595,Up
9208,2020-06-24,COVINA,12.258525943157398,3,9.0,7.509680173547442,0.6227880146480809,Up
9209,2020-06-25,COVINA,13.096877909736605,3,17.0,8.212546857075765,0.702866683528323,Up
9210,2020-06-26,COVINA,14.429270637390962,3,23.0,8.925439120521544,0.712892263445779,Up
9211,2020-06-27,COVINA,15.71118035685633,3,11.0,9.583653627409085,0.6582145068875409,Up
9212,2020-06-28,COVINA,16.045265119505427,3,39.0,10.14760190794025,0.5639482805311662,Up
9213,2020-06-29,COVINA,15.130289998900599,3,22.0,10.609980734031119,0.4623788260908679,Up
9214,2020-06-30,COVINA,13.938973699513323,3,28.0,11.033396086145727,0.423415352114608,Up
9215,2020-07-01,COVINA,13.441724035722913,3,14.0,11.503322608045211,0.4699265218994846,Up
9216,2020-07-02,COVINA,14.511159074329688,3,27.0,12.09127897034771,0.5879563623024993,Up
9217,2020-07-03,COVINA,16.433463401638228,3,31.0,12.784785678484335,0.6935067081366242,Up
9218,2020-07-04,COVINA,17.716818878386782,3,37.0,13.474314843207098,0.6895291647227637,Up
9219,2020-07-05,COVINA,17.21752716758668,3,0.0,14.010055226527875,0.5357403833207766,Up
9220,2020-07-06,COVINA,14.677860653085638,3,38.0,14.273609564231297,0.26355433770342174,Up
9221,2020-07-07,COVINA,11.655512843546223,3,28.0,14.266682749974315,-0.006926814256981828,Neutral
9222,2020-07-08,COVINA,10.106825232068068,3,23.0,14.118128773762471,-0.14855397621184352,Down
9223,2020-07-09,COVINA,11.172396540983872,3,13.0,14.020672868972627,-0.0974559047898449,Neutral
9224,2020-07-10,COVINA,14.333546962611086,3,40.0,14.1162314618871,0.09555859291447355,Neutral
9225,2020-07-11,COVINA,17.592162576051802,3,30.0,14.414965612837307,0.2987341509502066,Up
9226,2020-07-12,COVINA,19.147688930633304,3,54.0,14.797696889919301,0.3827312770819944,Up
9227,2020-07-13,COVINA,18.501034706804308,3,30.0,15.097927823089732,0.3002309331704307,Up
9228,2020-07-14,COVINA,16.289170683563064,3,36.0,15.201255603432624,0.1033277803428927,Up
9229,2020-07-15,COVINA,13.477784905933788,3,21.0,15.077178078381372,-0.12407752505125202,Down
9230,2020-07-16,COVINA,10.61232489339391,3,44.0,14.775348065819621,-0.30183001256175146,Down
9231,2020-07-17,COVINA,7.950404485233538,3,18.0,14.376465537282563,-0.3988825285370581,Down
9232,2020-07-18,COVINA,6.037238442239048,3,25.0,13.937480245211772,-0.4389852920707913,Down
9233,2020-07-19,COVINA,5.163639661687324,3,25.0,13.477586668876462,-0.45989357633530936,Down
9234,2020-07-20,COVINA,5.251703692921488,3,36.0,12.96317248102045,-0.514414187856012,Down
9235,2020-07-21,COVINA,5.740700230464653,3,27.0,12.369130082621918,-0.5940423983985319,Down
9236,2020-07-22,COVINA,6.161040757936824,3,33.0,11.727142409263587,-0.6419876733583312,Down
9237,2020-07-23,COVINA,6.787896234100906,3,20.0,11.147718468514379,-0.5794239407492086,Down
9238,2020-07-24,COVINA,8.010179592231733,3,14.0,10.777291742911384,-0.3704267256029947,Down
9239,2020-07-25,COVINA,9.991824759224132,3,25.0,10.684864627115711,-0.09242711579567242,Neutral
9240,2020-07-26,COVINA,12.069392840647257,3,20.0,10.793896160925666,0.10903153380995434,Up
9241,2020-07-27,COVINA,13.087133019251167,3,16.0,10.900270409718294,0.10637424879262802,Up
9242,2020-07-28,COVINA,12.125046243219044,3,32.0,10.777575925307623,-0.12269448441067077,Down
9243,2020-07-29,COVINA,9.231005976423187,3,23.0,10.313067225328256,-0.4645086999793673,Down
9244,2020-07-30,COVINA,5.310356255143127,3,28.0,9.544326521134357,-0.768740704193899,Down
9245,2020-07-31,COVINA,1.9060763366185824,2,22.0,8.622384389457372,-0.9219421316769854,Down
9246,2020-08-01,COVINA,0.2381128226070555,1,16.0,7.730658952737593,-0.8917254367197787,Down
9247,2020-08-02,COVINA,0.7949920755696576,1,12.0,7.026059351050697,-0.7045996016868958,Down
9248,2020-08-03,COVINA,3.061372083334625,3,2.0,6.60656197271407,-0.4194973783366267,Down
9249,2020-08-04,COVINA,5.644128486290217,3,13.0,6.47843552832833,-0.1281264443857406,Down
9250,2020-08-05,COVINA,7.2104092000063345,3,25.0,6.543611681537624,0.06517615320929426,Neutral
9251,2020-08-06,COVINA,7.051739191471155,3,23.0,6.648506099858948,0.10489441832132407,Up
9252,2020-08-07,COVINA,5.584043483389694,3,25.0,6.6669694215516255,0.018463321692677503,Neutral
9253,2020-08-08,COVINA,4.143334383781626,3,22.0,6.578226874513679,-0.08874254703794637,Neutral
9254,2020-08-09,COVINA,3.882982410995665,3,16.0,6.4516680774613935,-0.12655879705228568,Down
9255,2020-08-10,COVINA,5.19187942050012,3,22.0,6.363000476705794,-0.0886676007555991,Neutral
9256,2020-08-11,COVINA,7.2775565256174355,3,15.0,6.322299195227222,-0.040701281478572326,Neutral
9257,2020-08-12,COVINA,8.868037655625272,3,20.0,6.259866578360619,-0.062432616866603396,Neutral
9258,2020-08-13,COVINA,9.018703579137602,3,18.0,6.090383841610083,-0.1694827367505356,Down
9259,2020-08-14,COVINA,7.504178623770776,3,-5.0,5.780219708527839,-0.3101641330822442,Down
9260,2020-08-15,COVINA,5.15278754079652,3,46.0,5.392872002837699,-0.3873477056901402,Down
9261,2020-08-16,COVINA,2.9510840057852725,3,8.0,5.04398744891337,-0.3488845539243286,Down
9262,2020-08-17,COVINA,1.7467799497855714,2,8.0,4.846010987504617,-0.1979764614087527,Down
9263,2020-08-18,COVINA,1.5793279384784331,2,7.0,4.827858298719054,-0.01815268878556342,Neutral
9264,2020-08-19,COVINA,1.963921626319452,2,15.0,4.923736565591964,0.09587826687291034,Neutral
9265,2020-08-20,COVINA,2.3502943775090532,3,5.0,5.010142249033042,0.08640568344107802,Neutral
9266,2020-08-21,COVINA,2.4707582335559883,3,7.0,4.977330368489785,-0.032811880543257566,Neutral
9267,2020-08-22,COVINA,2.5767544347369493,3,23.0,4.806920698959049,-0.170409669530736,Down
